11035,2018-04-22,101.424674987793,229,13,1318.52075195313,2885.39990234375,1566.87927246094,Store,North America Holiday Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Nantucket,United States
11036,2018-05-24,971.631286621094,2295,13,12631.20703125,27999,15367.79296875,Catalog,North America Holiday Promotion,WWI Projector 1080p LCD86 Black,Wide World Importers,Projectors & Screens,Computers,North America,North Harford,United States
11037,2017-07-09,18.4573001861572,338,9,166.115707397461,3025.10009765625,2858.984375,Store,North America Spring Promotion,"A. Datum SLR Camera 35"" M358 Silver",A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",North America,Nantucket,United States
11039,2017-03-22,5.3614673614502,75.9899978637695,4,21.4458694458008,243.167999267578,221.722137451172,Store,European Holiday Promotion,SV 40GB USB2.0 Portable Hard Disk E400 Red,Southridge Video,Computers Accessories,Computers,Europe,Berne,Switzerland
1104,2018-12-08,73.4243621826172,436.200012207031,12,881.09228515625,5059.919921875,4178.82763671875,Store,North America Back-to-School Promotion,"Fabrikam SLR Camera 35"" X358 Grey","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Burlington,United States
11040,2018-09-19,33.8305778503418,312,20,676.611572265625,6240,5563.38818359375,Store,No Discount,A. Datum SLR Camera M137 Grey,A. Datum Corporation,Digital SLR Cameras,"Cameras and camcorders ",North America,North Bend,United States
11041,2018-12-11,21.2479190826416,23.8999996185303,12,254.975036621094,279.630004882813,24.6549606323242,Online,North America Back-to-School Promotion,Contoso Digital camera accessory kit M200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
11042,2019-05-16,202.195358276367,329,8,1617.56286621094,2368.80004882813,751.237121582031,Store,European Holiday Promotion,Contoso Home Theater System 2.1 Channel M1210 Black,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Landstuhl,Germany
11044,2017-06-25,252.624145507813,559,18,4547.23486328125,10034.0498046875,5486.8154296875,Reseller,North America Spring Promotion,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Desktops,Computers,North America,Seattle,United States
11045,2016-10-05,13.4985408782959,14.9899997711182,100,1349.85412597656,1499,149.145874023438,Store,No Discount,Contoso Rubberized Skin BlackBerry E100 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Toronto,Canada
11047,2017-03-09,28.3409461975098,89.9000015258789,5,141.704727172852,449.5,307.795257568359,Store,No Discount,SV 8xDVD E120 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Oregon,United States
11048,2018-01-21,124.745445251465,600,12,1496.9453125,7200,5703.0546875,Store,North America Back-to-School Promotion,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue","Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Greeley,United States
1105,2018-12-12,30.2850322723389,52.1300010681152,24,726.840759277344,1251.11999511719,524.279235839844,Store,North America Back-to-School Promotion,Contoso Digital Cameras Lightweight Tripod E316 Pink,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",North America,Arlington,United States
11050,2019-05-14,94.2730712890625,229,6,565.638427734375,1236.59997558594,670.961547851563,Store,North America Holiday Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Everett,United States
11051,2018-04-03,2.33729410171509,26.9899997711182,13,30.384822845459,329.278015136719,298.893188476563,Store,North America Holiday Promotion,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Syracuse,United States
11053,2018-07-09,20.4514465332031,209,12,245.417358398438,2449.47998046875,2204.06274414063,Reseller,European Spring Promotion,Proseware High Speed Laser M2000 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
11054,2017-08-19,25.7875118255615,159,9,232.087600708008,1415.09997558594,1183.01245117188,Store,North America Spring Promotion,Proseware Photo Ink Jet Printer M100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Denton,United States
11057,2016-11-10,11.9278259277344,299,10,119.278251647949,2990,2870.7216796875,Store,No Discount,SV Car Video TFT7 M7000 Silver,Southridge Video,Car Video,TV and Video,North America,Aurora,United States
11058,2017-02-23,237.113021850586,638,12,2845.35620117188,7528.39990234375,4683.0439453125,Store,North America Back-to-School Promotion,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,New York,United States
1106,2018-12-21,24.9937343597412,230.899993896484,6,149.962417602539,1385.40002441406,1235.43762207031,Store,No Discount,Contoso Laptop Keyboard X105 White,"Contoso, Ltd",Computers Accessories,Computers,Asia,Urumqi,China
11060,2017-03-28,5.60747480392456,12.9499998092651,5,28.03737449646,64.75,36.7126235961914,Online,No Discount,Contoso Rechargeable Battery E100 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
11061,2017-11-09,49.786506652832,290,12,597.438049316406,3364,2766.56201171875,Store,Asian Summer Promotion,A. Datum Super-zoom Digital Camera X300 Black,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",Asia,Sydney,Australia
11064,2017-05-08,6.45184564590454,11.8999996185303,4,25.8073825836182,47.5999984741211,21.7926177978516,Reseller,European Holiday Promotion,Contoso 90W AC/DC Power Adapter E300 Black,"Contoso, Ltd",Computers Accessories,Computers,Europe,Paris,France
11065,2017-04-07,711.032653808594,1600,8,5688.26123046875,12800,7111.73876953125,Store,European Holiday Promotion,Fabrikam Independent filmmaker 1'' 25mm X400 White,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",Europe,Nantes,France
11067,2019-05-04,91.960090637207,179,13,1195.48120117188,2183.80004882813,988.318786621094,Store,North America Holiday Promotion,Adventure Works LCD19W M100 Black,Adventure Works,Monitors,Computers,North America,Falmouth,United States
1107,2018-06-21,261.248291015625,599,13,3396.2275390625,7607.2998046875,4211.072265625,Store,Asian Holiday Promotion,Proseware Laptop16 M610 Black,"Proseware, Inc.",Laptops,Computers,Asia,Tokyo,Japan
11073,2017-04-14,20.2645206451416,26.8999996185303,4,81.0580825805664,102.220001220703,21.1619186401367,Store,European Holiday Promotion,Contoso Bright Light battery E20 blue,"Contoso, Ltd",Computers Accessories,Computers,Europe,Liverpool,United Kingdom
11075,2018-12-01,170.662246704102,529,6,1023.97344970703,3174,2150.02661132813,Reseller,North America Back-to-School Promotion,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,"Touch Screen Phones ",Cell phones,North America,Seattle,United States
11077,2017-08-29,154.153167724609,328,9,1387.37841796875,2820.80004882813,1433.42150878906,Reseller,Asian Spring Promotion,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",Asia,Beijing,China
11078,2016-10-05,162.727981567383,208,10,1627.27990722656,2080,452.720123291016,Store,No Discount,The Phone Company Smart phones 160x160 M26 White,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Germantown,United States
11079,2017-02-27,166.834777832031,199.949996948242,12,2002.01721191406,2319.419921875,317.402740478516,Store,North America Back-to-School Promotion,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Recording Pen,Audio,North America,Miami,United States
1108,2016-08-07,37.3417587280273,159.990005493164,18,672.151672363281,2831.82299804688,2159.67138671875,Reseller,North America Spring Promotion,Contoso DVD 9-Inch Player Portable M300 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Seattle,United States
11080,2017-01-13,49.2330017089844,349.950012207031,9,443.097015380859,3044.56494140625,2601.46801757813,Online,European Back-to-Scholl Promotion,"Adventure Works 20"" LCD HDTV M120 White",Adventure Works,Televisions,TV and Video,Europe,Berlin,Germany
11081,2017-03-30,3.17175030708313,12.6599998474121,10,31.7175025939941,126.599998474121,94.8824996948242,Catalog,No Discount,Contoso DVD 55DVD Storage Binder M56 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
11083,2019-04-27,26.6613445281982,67.4000015258789,52,1386.38989257813,3423.919921875,2037.53002929688,Reseller,North America Holiday Promotion,WWI Stereo Bluetooth Headphones E1000 White,Wide World Importers,Bluetooth Headphones,Audio,North America,Seattle,United States
11086,2016-09-02,2.54875063896179,2.94000005722046,100,254.875076293945,294,39.1249237060547,Store,No Discount,Reusable Phone Screen Protector E120,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Midland,United States
11088,2017-10-28,65.3544464111328,91,10,653.544494628906,910,256.455535888672,Store,No Discount,Proseware Laser Fax Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Shreveport,United States
1109,2017-08-25,36.9920997619629,300,12,443.905181884766,3558,3114.0947265625,Reseller,European Spring Promotion,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,"Touch Screen Phones ",Cell phones,Europe,Paris,France
11090,2016-08-01,30.2729892730713,35.9900016784668,9,272.456909179688,318.511505126953,46.0545883178711,Store,North America Spring Promotion,Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Houston,United States
11092,2017-03-29,410.148315429688,499,10,4101.4833984375,4990,888.516723632813,Store,No Discount,Proseware Projector 480p DLP12 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Damascus,Syria
11093,2017-09-06,51.1808166503906,499.989990234375,20,1023.61633300781,9999.7998046875,8976.18359375,Catalog,No Discount,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,Televisions,TV and Video,North America,North Harford,United States
11097,2017-04-30,34.4056396484375,436.200012207031,52,1789.09326171875,22158.9609375,20369.8671875,Catalog,North America Holiday Promotion,"Fabrikam SLR Camera 35"" X358 Pink","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,North Harford,United States
11098,2016-06-24,91.3250198364258,569,8,730.600158691406,4210.60009765625,3479.99975585938,Store,European Holiday Promotion,Litware Home Theater System 5.1 Channel M515 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Hofheim am Taunus,Germany
11100,2018-10-26,20.5843830108643,382.950012207031,10,205.843841552734,3829.5,3623.65625,Store,No Discount,Adventure Works Laptop12 M1201 White,Adventure Works,Laptops,Computers,North America,Ridgely,United States
11101,2017-01-25,37.4984817504883,119.98999786377,6,224.990905761719,695.942016601563,470.951110839844,Store,North America Back-to-School Promotion,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Televisions,TV and Video,North America,Kennebunkport,United States
11102,2018-12-17,111.09513092041,382.950012207031,12,1333.14147949219,4595.39990234375,3262.25854492188,Store,North America Back-to-School Promotion,Proseware Laptop12 M210 White,"Proseware, Inc.",Laptops,Computers,North America,Winchester,United States
11103,2018-11-26,95.4511337280273,299.230010986328,10,954.511352539063,2992.30004882813,2037.78869628906,Reseller,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",MP4&MP3,Audio,Europe,Paris,France
11105,2018-04-28,102.658805847168,279,13,1334.564453125,3403.80004882813,2069.23559570313,Store,North America Holiday Promotion,SV Car Video TFT6.2W E6280 Silver,Southridge Video,Car Video,TV and Video,North America,Cle Elum,United States
1111,2019-01-08,188.438629150391,299.899993896484,48,9045.0537109375,14275.240234375,5230.18603515625,Online,North America Back-to-School Promotion,WWI Desktop PC1.80 E1802 White,Wide World Importers,Desktops,Computers,North America,Bethesda,United States
11111,2018-10-16,1.54228901863098,20.9599990844727,20,30.8457813262939,419.200012207031,388.354217529297,Catalog,No Discount,Contoso Wireless Laser Mouse E50 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
11112,2018-08-08,225.756851196289,349.950012207031,9,2031.81164550781,3132.05249023438,1100.24084472656,Store,North America Spring Promotion,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Televisions,TV and Video,North America,Midland,United States
11114,2017-12-02,295.395050048828,369,12,3544.74072265625,4317.2998046875,772.559326171875,Store,North America Back-to-School Promotion,SV Car Video LCD7 M7003 Black,Southridge Video,Car Video,TV and Video,North America,Fredericksburg,United States
11115,2017-10-21,100.849044799805,102,12,1210.1884765625,1183.19995117188,-26.9885292053223,Online,Asian Summer Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Red,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China
11116,2019-03-28,33.7677383422852,44,20,675.354797363281,880,204.645217895508,Store,No Discount,SV Keyboard E10 White,Southridge Video,Computers Accessories,Computers,North America,Key West,United States
11117,2018-05-04,403.128387451172,999,13,5240.6689453125,12387.599609375,7146.93115234375,Store,North America Holiday Promotion,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,New Brunswick,United States
11118,2017-06-08,206.635269165039,328,9,1859.71740722656,2919.19995117188,1059.48254394531,Reseller,North America Spring Promotion,"Fabrikam SLR Camera 35"" M358 Silver","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Seattle,United States
11119,2016-11-24,0.676108956336975,4.73999977111816,120,81.1330718994141,568.799987792969,487.666931152344,Store,Asian Summer Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Mumbai,India
1112,2018-03-29,3.28521585464478,3.34999990463257,200,657.043212890625,670,12.9568090438843,Catalog,No Discount,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,North Harford,United States
11120,2017-03-05,359.699462890625,999,8,2877.595703125,7392.60009765625,4515.00439453125,Online,European Holiday Promotion,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",Europe,Berlin,Germany
11121,2017-12-23,140.108612060547,299,12,1681.30334472656,3468.39990234375,1787.09655761719,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1200 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Attleboro,United States
11122,2017-12-17,295.341156005859,369,12,3544.09375,4391.10009765625,847.006286621094,Online,North America Back-to-School Promotion,SV Car Video LCD7 M7003 Black,Southridge Video,Car Video,TV and Video,North America,Bethesda,United States
11125,2019-04-02,190.358810424805,436.200012207031,10,1903.58813476563,4362,2458.41186523438,Store,No Discount,"Fabrikam SLR Camera 35"" X358 Green","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Wapato,United States
11127,2018-04-03,130.860015869141,280,13,1701.18017578125,3598,1896.81982421875,Store,Asian Holiday Promotion,The Phone Company PDA Palm 3.5 inch M810 White,The Phone Company,"Smart phones & PDAs ",Cell phones,Asia,Beijing,China
11128,2016-06-07,67.6062545776367,293,8,540.850036621094,2285.39990234375,1744.54992675781,Store,European Holiday Promotion,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd","Touch Screen Phones ",Cell phones,Europe,Firenze,Italy
1113,2018-07-07,128.028274536133,170,18,2304.50903320313,3026,721.490966796875,Store,Asian Spring Promotion,"Fabrikam Social Videographer 1/2"" 3mm E300 Orange","Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",Asia,Sapporo,Japan
11134,2016-07-05,3.71935057640076,9.98999977111816,4,14.877402305603,37.9620018005371,23.0845966339111,Store,North America Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Queen Anne's County,United States
11135,2017-06-02,45.1462669372559,409,9,406.31640625,3681,3274.68359375,Catalog,North America Spring Promotion,Contoso Home Theater System 4.1 Channel M1400 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Harford,United States
11136,2017-07-11,162.231414794922,269,12,1946.77697753906,3228,1281.22302246094,Online,European Spring Promotion,SV Car Video TFT6.2W E6282 Brown,Southridge Video,Car Video,TV and Video,Europe,Berlin,Germany
11137,2016-10-15,67.5263748168945,179,20,1350.52746582031,3580,2229.47265625,Reseller,No Discount,Proseware LCD19W M100 Black,"Proseware, Inc.",Monitors,Computers,North America,Seattle,United States
11138,2017-03-07,45.6458473205566,188.5,10,456.458465576172,1885,1428.54150390625,Store,No Discount,A. Datum Advanced Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Sunnyside,United States
11139,2019-03-07,155.058380126953,1299,10,1550.58386230469,12990,11439.416015625,Store,No Discount,Adventure Works Laptop19W X1980 Blue,Adventure Works,Laptops,Computers,North America,Arlington,United States
11140,2017-04-23,38.4911651611328,99,6,230.946990966797,514.799987792969,283.85302734375,Store,North America Holiday Promotion,Adventure Works LCD15 E100 Black,Adventure Works,Monitors,Computers,North America,Midland,United States
11141,2017-05-26,79.2955703735352,228,8,634.364562988281,1641.59997558594,1007.23541259766,Online,European Holiday Promotion,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Berlin,Germany
11142,2018-03-26,88.9686813354492,410,10,889.686767578125,4100,3210.31323242188,Store,No Discount,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Elmira,United States
11144,2016-06-29,145.477691650391,189,4,581.910766601563,737.099975585938,155.189254760742,Store,North America Spring Promotion,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,"Touch Screen Phones ",Cell phones,North America,Wheat Ridge,United States
11145,2017-06-08,10.0309352874756,200,9,90.2784194946289,1800,1709.72155761719,Catalog,North America Spring Promotion,A. Datum Rangefinder Digital Camera X200 Green,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,North Harford,United States
11146,2017-07-15,245.822479248047,308,9,2212.40234375,2741.19995117188,528.797729492188,Store,North America Spring Promotion,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,"Touch Screen Phones ",Cell phones,North America,Montreal,Canada
11147,2017-03-21,79.1645278930664,179.990005493164,10,791.645324707031,1799.90002441406,1008.25469970703,Store,No Discount,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Georgetown,United States
11149,2018-05-26,405.588836669922,799,13,5272.6552734375,9907.599609375,4634.94482421875,Store,North America Holiday Promotion,Litware Home Theater System 7.1 Channel M710 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Bellevue,United States
11151,2016-07-26,25.3613567352295,268,9,228.252212524414,2398.60009765625,2170.34790039063,Store,North America Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Midland,United States
11152,2017-07-22,0.870253264904022,179.990005493164,12,10.4430389404297,2134.68139648438,2124.23828125,Store,European Spring Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Nantes,France
11153,2016-11-18,57.7172431945801,328,5,288.586212158203,1640,1351.41381835938,Store,No Discount,"Fabrikam SLR Camera 35"" M358 Grey","Fabrikam, Inc.",Digital SLR Cameras,"Cameras and camcorders ",North America,Provincetown,United States
11154,2017-01-08,93.3863067626953,637,9,840.476745605469,5605.60009765625,4765.123046875,Store,European Back-to-Scholl Promotion,Contoso SLR Camera X142 Black,"Contoso, Ltd",Digital SLR Cameras,"Cameras and camcorders ",Europe,Dublin,Ireland
11156,2018-01-22,50.869457244873,148,12,610.433471679688,1761.19995117188,1150.76647949219,Store,North America Back-to-School Promotion,A. Datum Slim Digital Camera M180 Grey,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",North America,Ridgely,United States
11157,2018-09-10,0.709133923053741,25.6900005340576,20,14.1826782226563,513.799987792969,499.617309570313,Store,No Discount,NT Bluetooth Stereo Headphones E52 Black,Northwind Traders,Bluetooth Headphones,Audio,North America,Fort Atkinson,United States
11158,2019-02-28,1.0309921503067,6.94999980926514,24,24.7438106536865,164.714996337891,139.97119140625,Store,North America Back-to-School Promotion,Contoso Lens Cap Keeper E314 Yellow,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",North America,New York,United States
11159,2018-04-25,270.586761474609,1520,8,2164.69409179688,11248,9083.3056640625,Store,European Holiday Promotion,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",Europe,Bucharest,Romania
1116,2017-04-22,115.585838317871,299.899993896484,18,2080.54516601563,5398.2001953125,3317.65478515625,Store,North America Holiday Promotion,WWI Desktop PC1.80 E1802 White,Wide World Importers,Desktops,Computers,North America,Littleton,United States
11160,2018-03-12,104.108451843262,149,10,1041.08459472656,1490,448.915466308594,Store,No Discount,Proseware Duplex Scanner M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Shanghai,China
11162,2016-09-23,10.2047681808472,16.9899997711182,10,102.04768371582,169.899993896484,67.8523178100586,Store,No Discount,Contoso Phone with 13-Number Memory (210) M301 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Lewiston,United States
11163,2016-09-21,160.24560546875,179.990005493164,12,1922.947265625,2159.8798828125,236.932708740234,Store,European Spring Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Ljubljana,Slovenia
11164,2018-11-08,289.731658935547,890,20,5794.63330078125,17800,12005.3671875,Catalog,No Discount,Fabrikam Business Videographer 1'' 25mm M600 Grey,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,North Harford,United States
11166,2018-04-29,35.624439239502,77.9899978637695,13,463.117706298828,990.473022460938,527.355285644531,Store,Asian Holiday Promotion,Contoso Genuine Leather Grip Belt E322 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",Asia,Tehran,Iran
11167,2016-07-25,21.3021430969238,68,9,191.719299316406,612,420.280700683594,Store,North America Spring Promotion,Contoso Lens Adapter M450 White,"Contoso, Ltd",Cameras & Camcorders Accessories,"Cameras and camcorders ",North America,Humble,United States
11168,2016-08-12,9.84516716003418,219,9,88.6065063476563,1960.05004882813,1871.44348144531,Store,North America Spring Promotion,Proseware Laser Jet All in one X300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Orono,United States
11169,2016-09-09,157.541259765625,646,9,1417.87133789063,5297.2001953125,3879.32861328125,Online,Asian Spring Promotion,Contoso SLR Camera X143 Silver,"Contoso, Ltd",Digital SLR Cameras,"Cameras and camcorders ",Asia,Beijing,China
11170,2017-02-02,0.364362448453903,43.810001373291,24,8.7446985244751,1033.916015625,1025.17126464844,Online,North America Back-to-School Promotion,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Bethesda,United States
11172,2017-10-16,10.2066640853882,638,10,102.06664276123,6380,6277.93359375,Store,No Discount,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Baytown,United States
11175,2018-02-10,237.632553100586,267,9,2138.69287109375,2296.19995117188,157.507080078125,Online,European Back-to-Scholl Promotion,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,"Smart phones & PDAs ",Cell phones,Europe,Berlin,Germany
11176,2018-03-25,26.0970249176025,102,10,260.970245361328,1020,759.029724121094,Store,No Discount,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Computers Accessories,Computers,North America,Seattle,United States
11178,2017-02-18,7.01071500778198,35.9900016784668,12,84.1285781860352,417.484008789063,333.355407714844,Store,North America Back-to-School Promotion,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Queen Anne's County,United States
11179,2017-05-23,92.9080276489258,500,16,1486.52844238281,7800,6313.4716796875,Online,European Holiday Promotion,SV Car Video LCD7W M7080 Black,Southridge Video,Car Video,TV and Video,Europe,Berlin,Germany
11180,2017-10-18,199.315704345703,259,10,1993.15698242188,2590,596.842956542969,Store,No Discount,SV Car Video TFT6.2W E6281 Black,Southridge Video,Car Video,TV and Video,North America,Litchfield County,United States
11183,2018-12-28,11.0484199523926,12.9499998092651,24,265.162078857422,308.209991455078,43.0479202270508,Catalog,North America Back-to-School Promotion,Contoso Rechargeable Battery E100 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
11185,2017-07-10,168.917007446289,349.950012207031,9,1520.25305175781,3079.56005859375,1559.30688476563,Store,Asian Spring Promotion,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Televisions,TV and Video,Asia,Ashgabat,Turkmenistan
11186,2016-11-23,10.8894958496094,11.5,5,54.4474792480469,57.5,3.05252075195313,Store,No Discount,Contoso Desktop Alternative Bundle E200 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Loveland,United States
11187,2017-01-06,117.759178161621,289.989990234375,10,1177.591796875,2899.89990234375,1722.30822753906,Reseller,No Discount,Contoso DVD 15-Inch Player Portable L200 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
11188,2016-12-31,14.4594211578369,188,12,173.513046264648,2143.19995117188,1969.68688964844,Online,North America Back-to-School Promotion,Fabrikam Social Videographer 1'' 25mm E400 White,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Bethesda,United States
11189,2017-02-25,150.633972167969,432,12,1807.60766601563,5011.2001953125,3203.59228515625,Store,North America Back-to-School Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,"Cameras and camcorders ",North America,Denver,United States
11190,2019-05-28,341.115661621094,599,13,4434.50341796875,7427.60009765625,2993.09643554688,Reseller,Asian Holiday Promotion,Proseware Laptop16 M610 White,"Proseware, Inc.",Laptops,Computers,Asia,Beijing,China
11191,2017-11-18,55.8823051452637,209,10,558.823059082031,2090,1531.17700195313,Store,No Discount,Proseware High Speed Laser M2000 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Litchfield County,United States
11194,2018-08-27,142.836166381836,208,9,1285.52551269531,1840.80004882813,555.274536132813,Store,North America Spring Promotion,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,"Smart phones & PDAs ",Cell phones,North America,Milwaukee,United States
11195,2016-09-29,8.14055252075195,25.5,5,40.7027587890625,127.5,86.7972412109375,Store,No Discount,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Holyoke,United States
11196,2018-05-12,7.50544452667236,40.189998626709,26,195.141555786133,1004.75,809.608459472656,Store,North America Holiday Promotion,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Stoughton,United States
11197,2018-05-02,270.330963134766,299.899993896484,8,2162.64770507813,2399.19995117188,236.552261352539,Store,European Holiday Promotion,Litware Home Theater System 2.1 Channel E212 Silver,"Litware, Inc.",Home Theater System,TV and Video,Europe,Warsaw,Poland
11198,2018-05-07,151.444534301758,199,13,1968.77893066406,2557.14990234375,588.371032714844,Store,Asian Holiday Promotion,Contoso Home Theater System 2.1 Channel E1220 Silver,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Yokohama,Japan
11199,2017-07-07,5.28899049758911,200,9,47.6009178161621,1800,1752.39904785156,Store,Asian Spring Promotion,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum Corporation,Digital Cameras,"Cameras and camcorders ",Asia,Busan,South Korea
112,2019-03-19,54.1452865600586,59,16,866.324584960938,908.599975585938,42.275390625,Online,European Holiday Promotion,Adventure Works CRT17 E105 Black,Adventure Works,Monitors,Computers,Europe,Berlin,Germany
